,MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
65,TL - Talega,2.0,False,False,Two,False,OrangeCounty,2.0,1.3497,58792.0,58792.0,Inhabit Real Estate,Adam,OCTREJADA,68.0,68 Paseo Luna,San Clemente,2003.0,False,Trejo,1232.0,33.460783,-117.59660900000002,OrangeCounty,3.0,3400.0,2025-02-26,ResidentialLease,Closed,2.0,Condominium,Orange,2.0,CA,2025-02-25,2025-02-26,92673
66,BKSF - Bakersfield,1.0,False,False,One,False,OrangeCounty,2.0,0.2,8712.0,8712.0,First Team Real Estate,Brandice,ocpreslbr,12602.0,12602 Willowdale Drive,Bakersfield,2005.0,False,Presley,2072.0,35.42306400000001,-119.14222,OrangeCounty,2.0,3500.0,2025-02-26,ResidentialLease,Closed,2.0,SingleFamilyResidence,Kern,4.0,CA,2025-02-26,2025-02-26,93312
67,142 - Manhattan Bch Sand,1.0,False,False,One,False,OutOfAreaBoard,0.0,0.0961,4186.0,4186.0,"West Shores Realty, Inc.",Timothy,CLW-X81091,3920.0,3920 Highland Avenue E,Manhattan Beach,1937.0,False,Agee,300.0,33.902896000000005,-118.418383,OutOfAreaBoard,1.0,3900.0,2025-02-28,ResidentialLease,Closed,1.0,Unknown,Los Angeles,0.0,CA,,2025-02-28,90266
68,658 - So. Pasadena,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.1247,5433.0,5433.0,Compass,Alexandra,CLW-C121611,431.0,431 Grand Avenue,South Pasadena,1928.0,False,Newman,1829.0,34.120926000000004,-118.163543,PasadenaFoothills,3.0,1800000.0,2025-02-28,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-02-26,2025-02-28,91030
69,TAR - Tarzana,1.0,False,False,One,False,Mrmls,2.0,0.155,6752.0,6752.0,None MRML,NONE,none,5206.0,5206 Veloz Avenue,Tarzana,1951.0,False,NONE,1886.0,34.165344,-118.53981,Southland,2.0,1400000.0,2025-02-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-01-26,2025-02-26,91356
70,ENC - Encino,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.3433,14952.0,14952.0,Coldwell Banker Realty,Aram,CLW-X98660,4200.0,4200 Hayvenhurst Avenue,Encino,1954.0,False,Afshar,2080.0,34.147242,-118.496267,Southland,3.0,2125000.0,2025-02-26,Residential,Closed,6.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-02-11,2025-02-26,91436
71,690 - Upland,1.0,False,False,One,False,PacificWest,2.0,0.1866,8127.0,8127.0,Impact Real Estate,Ryan,PWMELRYAN,405.0,405 S Shasta Way,Upland,1965.0,False,Meltcher,1751.0,34.088635,-117.656977,PacificWest,2.0,580000.0,2025-02-24,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-02-04,2025-02-24,91786
72,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1674,7264.5,7020.0,Keller Williams Thrive,Hansa,ML5104367,6632.0,6632 Stealth Loop,San Jose,2019.0,False,Madhu,2162.0,37.24217903,-121.78834626,Mlslistings,4.0,1350000.0,2025-02-26,Residential,Closed,2.0,Condominium,Santa Clara,4.0,CA,2025-02-26,2025-02-26,95119
73,WV - Westlake Village,2.0,False,False,Two,False,OutOfAreaBoard,2.0,1.25,54450.0,54450.0,Rodeo Realty,Lisa,CLW-X67435,1759.0,1759 Drumcliff Court,Westlake Village,1971.0,False,Sorrentino,2396.0,34.149733000000005,-118.845902,PacificWest,3.0,1900000.0,2025-02-27,Residential,Closed,2.0,SingleFamilyResidence,Ventura,4.0,CA,2025-02-16,2025-02-27,91361
74,334 - South End Palm Springs,1.0,False,False,One,False,CaliforniaDesert,2.0,0.14,6098.0,6098.0,Berkshire Hathaway HomeServices California Properties,Larry,CDAR-D21378,668.0,668 Dunes Court,Palm Springs,2000.0,False,Griffith,1530.0,33.812870000000004,-116.531759,CaliforniaDesert,2.0,5500.0,2025-02-26,ResidentialLease,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,,2025-02-26,92264
75,146 - Manhattan Bch Heights/Lib Vlg,1.0,False,False,One,False,SouthBay,2.0,0.1147,4995.0,4995.0,Beach City Brokers,Ross,scoharos,1624.0,1624 22nd Street,Manhattan Beach,1952.0,False,Cohan,1054.0,33.893066,-118.3841,SouthBay,1.0,1700000.0,2025-02-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-02-26,2025-02-26,90266
76,69 - Santa Ana South of First,1.0,False,False,One,False,PacificWest,2.0,0.1376,5996.0,5996.0,Real Broker,Kristin,PHOWAKRI,724.0,724 S Sail Street,Santa Ana,1963.0,False,Uribe,1809.0,33.73716,-117.943713,PacificWest,2.0,940000.0,2025-02-26,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-01-16,2025-02-26,92704
77,92008 - Carlsbad,1.0,False,False,ThreeOrMore,False,NorthSanDiegoCounty,1.0,0.01,435.6,0.01,"Ryan Mikita, Broker",Ryan,116173,4012.0,4012 Layang Layang Circle,Carlsbad,1984.0,False,Mikita,1600.0,33.148576,-117.336175,NorthSanDiegoCounty,2.0,3850.0,2025-02-27,ResidentialLease,Closed,2.0,Condominium,San Diego,3.0,CA,2025-02-27,2025-02-27,92008
78,WLA - West Los Angeles,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.1217,5301.0,5301.0,Verdant Properties,John Michael,CLW-X83567,2756.0,2756 Barry Avenue,Los Angeles,1949.0,False,Iglar,1232.0,34.024852,-118.438847,BeverlyHillsGreaterLa,2.0,5900.0,2025-02-28,ResidentialLease,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,,2025-02-28,90064
79,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.049,2134.0,2134.0,Keller Williams Realty-Scotts Valley,Ryan,ML5098631,143.0,143 Marcela Drive,Watsonville,2004.0,False,Fontana,1523.0,36.9266199,-121.74087938,Mlslistings,3.0,700000.0,2025-02-25,Residential,Closed,2.0,Townhouse,Santa Cruz,3.0,CA,2025-02-25,2025-02-25,95076
80,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.56,24394.0,24394.0,Compass,Angolee,ML5084207,9945.0,9945 Holt Road,Carmel,1995.0,False,Bode,3487.0,36.51520816,-121.80098503,Mlslistings,3.0,3150000.0,2025-02-24,Residential,Closed,2.0,SingleFamilyResidence,Monterey,4.0,CA,2025-02-25,2025-02-24,93923
81,C14 - Santa Monica,1.0,False,False,MultiSplit,False,BeverlyHillsGreaterLa,2.0,0.166,7230.0,7230.0,Pardee Properties,Keri Rose,CLW-C128407,1848.0,1848 19th Street,Santa Monica,1907.0,False,Clifton,1739.0,34.021052000000005,-118.473453,BeverlyHillsGreaterLa,4.0,8950.0,2025-02-27,ResidentialLease,Closed,1.0,SingleFamilyResidence,Los Angeles,4.0,CA,,2025-02-27,90404
82,Unknown,1.0,False,False,ThreeOrMore,False,MercedCounty,0.0,0.3129,13629.0,13629.0,Century 21 Select Real Estate,Sonny,MCVARGSO,356.0,356 W 21st Street,Merced,1895.0,False,Vargas,1576.0,37.304479,-120.479437,MercedCounty,2.0,1420000.0,2025-02-26,ResidentialIncome,Closed,0.0,MixedUse,Merced,3.0,CA,2025-02-25,2025-02-26,95340
83,C13 - Palms - Mar Vista,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.1626,7083.0,7083.0,Sotheby's International Realty,Anton,CLW-C125823,11442.0,11442 Kingsland Street,Los Angeles,2018.0,False,Smirnov,4133.0,34.018989000000005,-118.430147,BeverlyHillsGreaterLa,5.0,3975000.0,2025-02-28,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-02-25,2025-02-28,90066
84,17 - Northwest Huntington Beach,2.0,False,False,Two,False,OrangeCounty,0.0,0.0,0.0,0.0,Keller Williams Realty,Jeanette,SEHRIJEA,16509.0,16509 Caballero Lane 30B,Huntington Beach,1971.0,False,Nelson,1130.0,33.72222,-118.046607,OrangeCounty,2.0,568000.0,2025-02-21,Residential,Closed,0.0,Condominium,Orange,3.0,CA,2025-02-21,2025-02-21,92649
85,NBPK - Newbury Park,1.0,False,False,One,False,Conejo,2.0,0.1908,8310.0,8310.0,"Engel & Voelkers, Westlake Village",Amy,VCR-C159052050,3916.0,3916 Buckthorn Court,Newbury Park,1966.0,False,Walker-Davis,1228.0,34.174792,-118.95796599999998,Conejo,2.0,3825.0,2025-02-25,ResidentialLease,Closed,2.0,SingleFamilyResidence,Ventura,3.0,CA,2025-02-25,2025-02-25,91320
86,92115 - San Diego,1.0,False,False,MultiSplit,False,SanDiego,2.0,0.1653,7200.0,7200.0,United Real Estate San Diego,Doug,SAND-630367,4550.0,4550 Mataro Dr,San Diego,1946.0,False,Lister,1585.0,32.7602787,-117.0559028,SanDiego,2.0,950000.0,2025-02-26,Residential,Closed,7.0,SingleFamilyResidence,San Diego,3.0,CA,2025-01-27,2025-02-26,92115
87,Unknown,1.0,False,False,ThreeOrMore,False,BayEast,2.0,0.0575,2503.0,2503.0,Compass,Steve,CCBE-206537709,1578.0,1578 Lexington Ln,Pleasanton,2016.0,False,Lee,3105.0,37.65544697,-121.89715947,ContraCosta,4.0,1900000.0,2025-02-25,Residential,Closed,2.0,SingleFamilyResidence,Alameda,3.0,CA,2025-02-25,2025-02-25,94566
88,92064 - Poway,1.0,False,False,One,False,PacificSouthwest,2.0,0.1674,7264.5,7020.0,True Legacy Homes,Patrick,815820,12700.0,12700 Soule Street,Poway,1961.0,False,Lynch,1598.0,32.94963648,-117.05589057,SanDiego,2.0,855000.0,2025-02-21,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-02-12,2025-02-21,92064
89,DO - Del Obispo,1.0,False,False,Unknown,False,Laguna,0.0,0.1674,7264.5,7020.0,Compass,Bernadette,LWHELBER,32302.0,32302 Alipaz 113,San Juan Capistrano,1971.0,False,Whelan,1576.0,33.492177000000005,-117.66543,OrangeCounty,2.0,389000.0,2025-02-26,ManufacturedInPark,Closed,0.0,Unknown,Orange,2.0,CA,2025-02-26,2025-02-26,92675
90,C20 - Hollywood,1.0,False,False,One,False,OutOfAreaBoard,0.0,0.0939,4090.0,4090.0,Rodeo Realty,Danny,CLW-C139399,6607.0,6607 Fountain Avenue,Los Angeles,1979.0,False,Hizami,1576.0,34.094543,-118.333572,BeverlyHillsGreaterLa,2.0,3299.0,2025-02-26,ResidentialLease,Closed,1.0,Unknown,Los Angeles,2.0,CA,2025-02-26,2025-02-26,90028
91,STG - Stonegate,2.0,False,False,Two,False,OrangeCounty,2.0,0.0803,3500.0,3500.0,Real Broker,Dan,OCLIUDAN,55.0,55 Rembrandt,Irvine,2013.0,False,Liu,1729.0,33.707964000000004,-117.74608700000002,OrangeCounty,3.0,1820000.0,2025-02-24,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-02-07,2025-02-24,92620
92,142 - Manhattan Bch Sand,1.0,False,False,One,False,SouthBay,3.0,0.0765,3334.0,3334.0,Radius Agent Realty,Christa,SLYONCHR,100.0,100 Morningside Drive,Manhattan Beach,2014.0,False,Lyons,5366.0,33.878637,-118.404961,SouthBay,6.0,8900000.0,2025-02-24,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,6.0,CA,2025-02-21,2025-02-24,90266
93,648 - Pasadena (SE),2.0,False,False,Two,False,PasadenaFoothills,1.0,12157.0,529558920.0,12157.0,S.I.G. Property Management,Monique,p16688,691.0,691 S Marengo Avenue 4,Pasadena,1983.0,False,Reneaux,1044.0,34.133803,-118.146257,PasadenaFoothills,3.0,3250.0,2025-02-27,ResidentialLease,Closed,1.0,Condominium,Los Angeles,2.0,CA,2025-02-27,2025-02-27,91106
94,C39 - Playa Vista,1.0,False,False,One,False,OutOfAreaBoard,2.0,1.4146,61621.0,61621.0,Realty One Group United,Vivian,CLW-X65476,7100.0,7100 Playa Vista Drive 411,Playa Vista,2007.0,False,Lesny,1210.0,33.969587,-118.42504,BeverlyHillsGreaterLa,2.0,1220000.0,2025-02-24,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-02-24,2025-02-24,90094
95,C05 - Westwood - Century City,1.0,False,False,MultiSplit,False,BeverlyHillsGreaterLa,3.0,0.1674,7264.5,7020.0,Christie's International Real Estate SoCal,Donald,CLW-X11281,1618.0,1618 Hilts Avenue 301,Los Angeles,2024.0,False,Heller,2310.0,34.055481,-118.431717,BeverlyHillsGreaterLa,4.0,2350000.0,2025-02-24,Residential,Closed,3.0,Condominium,Los Angeles,3.0,CA,2025-02-24,2025-02-24,90024
96,150 - Hermosa Bch East,1.0,False,False,One,False,Mrmls,2.0,0.1102,4800.0,4800.0,JB Gunn Real Estate,General,NONMEMBER,840.0,840 7th,Hermosa Beach,1987.0,False,Gunn,900.0,33.860218,-118.390804,SouthBay,2.0,3950.0,2025-02-28,ResidentialLease,Closed,4.0,Quadruplex,Los Angeles,2.0,CA,2025-02-28,2025-02-28,90254
97,92118 - Coronado,1.0,False,False,One,False,Unknown,1.0,0.1674,7264.5,7020.0,Unknown,Unknown,SAND-CRF-cm999,1750.0,1750 Avenida del Mundo 1403,Coronado,1979.0,False,Unknown,1158.0,32.67735174,-117.17431258,SanDiego,2.0,5500.0,2025-02-28,ResidentialLease,Closed,1.0,SingleFamilyResidence,San Diego,2.0,CA,2025-02-27,2025-02-28,92118
98,321 - Rancho Mirage,1.0,False,False,Unknown,False,CaliforniaDesert,2.0,0.01,436.0,436.0,Windermere Real Estate,John,CDAR-d85966,40990.0,40990 Paxton Drive 25,Rancho Mirage,1964.0,False,Weaver,3287.0,33.750772,-116.424472,CaliforniaDesert,4.0,975000.0,2025-02-24,Residential,Closed,4.0,SingleFamilyResidence,Riverside,3.0,CA,2025-02-24,2025-02-24,92270
99,699 - Not Defined,1.0,False,False,ThreeOrMore,False,OrangeCounty,2.0,0.0551,2400.0,2400.0,Keller Williams Realty Irvine,Xue,OCWANGXU1,20462.0,20462 Santa Ana Ave C,Newport Beach,2024.0,False,Wang,2400.0,33.661119,-117.887275,PacificWest,3.0,2050000.0,2025-02-26,Residential,Closed,2.0,Townhouse,Orange,3.0,CA,2025-02-24,2025-02-26,92660
100,92101 - San Diego Downtown,1.0,False,False,One,False,PacificSouthwest,1.0,0.1674,7264.5,7020.0,"LPT Realty, Inc.",Lynne,814014,702.0,702 Ash Street 1101,San Diego,1929.0,False,Soja,804.0,32.720482000000004,-117.158002,PacificSouthwest,1.0,500000.0,2025-02-24,Residential,Closed,1.0,Condominium,San Diego,1.0,CA,2025-02-10,2025-02-24,92101
101,NR - Northridge,1.0,False,False,One,False,Southland,2.0,0.3332,14513.0,14513.0,JohnHart Real Estate,Samuel,SR207069359,9849.0,9849 Canedo Avenue,Northridge,1962.0,False,Danielyan,2768.0,34.249709,-118.548623,Southland,4.0,1550000.0,2025-02-24,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-02-01,2025-02-24,91324
102,MRBY - Morro Bay,2.0,False,False,Two,False,SanLuisObispoCoastal,2.0,0.1286,5600.0,5600.0,Navigators Real Estate,Catalina,SC02126854,660.0,660 Avalon Street,Morro Bay,1952.0,False,Dunmeyer,1500.0,35.3866,-120.852029,SanLuisObispoCoastal,2.0,843000.0,2025-02-21,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-01-20,2025-02-21,93442
103,ENC - Encino,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.2732,11899.0,11899.0,Westside Estate Agency Inc.,JJ,CLW-C137430,16405.0,16405 Royal Hills Drive,Encino,1958.0,False,Meyers,2688.0,34.133896,-118.490275,BeverlyHillsGreaterLa,4.0,3100000.0,2025-02-24,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-02-24,2025-02-24,91436
104,92126 - Mira Mesa,1.0,False,False,One,False,InlandValleys,2.0,0.1674,7264.5,7020.0,OUT OF AREA,OUT OF,IRECP,8367.0,8367 Gold Coast Drive 3,San Diego,1998.0,False,AREA,1100.0,32.90432529,-117.14363661,SanDiego,3.0,3600.0,2025-02-28,ResidentialLease,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-02-28,2025-02-28,92126
105,LCPC - Paradise Cove,2.0,False,False,Two,False,LakeCounty,3.0,0.41,17860.0,17860.0,Century 21 Epic-Clearlake,Jessica,lcjspencer,8483.0,8483 Paradise Lagoon Drive,Lucerne,1990.0,False,Spencer,4271.0,39.041189,-122.753269,LakeCounty,5.0,1400000.0,2025-02-21,Residential,Closed,7.0,SingleFamilyResidence,Lake,5.0,CA,2025-01-28,2025-02-21,95458
106,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.011,479.0,479.0,Intero Real Estate Services,Justin,ML477312,1185.0,1185 Sierra Madres Terrace,San Jose,2006.0,False,Carrow,1127.0,37.34698898,-121.92503091,Mlslistings,3.0,878888.0,2025-02-24,Residential,Closed,2.0,Townhouse,Santa Clara,2.0,CA,2025-02-24,2025-02-24,95126
107,661 - Temple City,1.0,False,False,One,False,BeverlyHillsGreaterLa,1.0,0.1148,5000.0,5000.0,Home Pride Real Estate,Melinda,CLW-C122408,9428.0,9428 Broadway,Temple City,1936.0,False,Lira,1000.0,34.099637,-118.063523,TriCounties,2.0,3150.0,2025-02-28,ResidentialLease,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-02-28,2025-02-28,91780
108,ENC - Encino,2.0,False,False,Two,False,OutOfAreaBoard,2.0,1.1384,49589.0,49589.0,The Agency,Craig,CLW-X90812,17352.0,17352 MAGNOLIA Boulevard,Encino,2010.0,False,Knizek,7074.0,34.164912,-118.511746,BeverlyHillsGreaterLa,7.0,35000.0,2025-02-24,ResidentialLease,Closed,7.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-02-24,2025-02-24,91316
109,631 - Hacienda Heights,1.0,False,False,One,False,WestSanGabrielValley,0.0,0.1363,5936.0,5936.0,R Life Realty,PING,ws78824,1215.0,1215 Pontenova Avenue,Hacienda Heights,1955.0,False,YAN,1128.0,34.008268,-117.961617,WestSanGabrielValley,2.0,3000.0,2025-02-27,ResidentialLease,Closed,0.0,Duplex,Los Angeles,3.0,CA,2025-02-27,2025-02-27,91745
110,R2 - Rancho Santa Margarita Central,1.0,False,False,One,False,OrangeCounty,1.0,1.5427,67198.0,67198.0,Coldwell Banker Realty,Deborah,SPADIDEB,14.0,14 San Angelo,Rancho Santa Margarita,1989.0,False,Padilla,1027.0,33.636884,-117.587795,OrangeCounty,2.0,3250.0,2025-02-27,ResidentialLease,Closed,1.0,Condominium,Orange,2.0,CA,2025-02-26,2025-02-27,92688
111,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.5824,25370.0,25370.0,Sotheby's International Realty,Ryan,ML5101037,292.0,292 Quinnhill Avenue,Los Altos,2025.0,False,Keenan,5000.0,37.36320467,-122.10757239,Mlslistings,6.0,8120000.0,2025-02-21,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-02-23,2025-02-21,94024
112,PS - Portola Springs,2.0,False,False,Two,False,OrangeCounty,2.0,0.3876,16886.0,16886.0,Keller Williams Realty Irvine,Stella,OCKIMSTEL,175.0,175 Firefly,Irvine,2014.0,False,Kim,2190.0,33.699278,-117.71393799999998,OrangeCounty,3.0,5000.0,2025-02-26,ResidentialLease,Closed,2.0,Condominium,Orange,5.0,CA,2025-02-26,2025-02-26,92618
113,NV - East Bluff - Harbor View,2.0,False,False,Two,False,Newport,2.0,0.1373,5980.0,5980.0,Surterre Properties Inc.,Corey,NP60945,1940.0,1940 Port Provence Place,Newport Beach,1969.0,False,Anthony,3413.0,33.62429,-117.854267,Newport,5.0,4924000.0,2025-02-21,Residential,Closed,2.0,SingleFamilyResidence,Orange,5.0,CA,2025-01-18,2025-02-21,92660
114,Unknown,1.0,False,False,One,False,BayEast,3.0,0.2576,11222.0,11222.0,CA Golden Properties,Steven,CCBE-206519483,2946.0,2946 Bresso Dr,Livermore,2000.0,False,Wang,2820.0,37.649028,-121.783519,BayEast,3.0,4995.0,2025-02-27,ResidentialLease,Closed,6.0,SingleFamilyResidence,Alameda,5.0,CA,2025-02-27,2025-02-27,94550
115,VC45 - Mission Oaks,1.0,False,False,Unknown,False,Conejo,1.0,0.05,2178.0,2178.0,RE/MAX ONE,Susan,VCR-C159097107,3111.0,3111 Village 3,Camarillo,1977.0,False,Stetson,1108.0,34.220617,-118.996727,Conejo,2.0,3000.0,2025-02-26,ResidentialLease,Closed,1.0,SingleFamilyResidence,Ventura,2.0,CA,2025-02-26,2025-02-26,93012
116,92102 - San Diego,2.0,False,False,Two,False,PacificSouthwest,2.0,0.1254,5462.0,5462.0,Villanueva Properties,Cynthia,803631,4482.0,4482 F,San Diego,2009.0,False,Villanueva,1300.0,32.713909,-117.098049,PacificSouthwest,3.0,2900.0,2025-02-25,ResidentialLease,Closed,2.0,Duplex,San Diego,2.0,CA,2025-02-24,2025-02-25,92102
117,C42 - Downtown L.A.,1.0,False,False,One,False,PasadenaFoothills,0.0,0.1574,6855.0,6855.0,"Claudia Cortez, Broker",Claudia,p22832,1167.0,1167 E 42nd place Place,Los Angeles,1965.0,False,Cortez,920.0,34.006919,-118.254897,PasadenaFoothills,1.0,2425.0,2025-02-25,ResidentialLease,Closed,0.0,Apartment,Los Angeles,2.0,CA,2025-02-25,2025-02-25,90011
118,92025 - Escondido,1.0,False,False,MultiSplit,False,OrangeCounty,2.0,0.6,26136.0,26136.0,Compass,Dana,OCADAMDAN,2927.0,2927 Lawrence Ln,Escondido,1977.0,False,Adams,2300.0,33.08540103,-117.03901393,SanDiego,2.0,877500.0,2025-02-21,Residential,Closed,8.0,SingleFamilyResidence,San Diego,4.0,CA,2025-02-21,2025-02-21,92025
119,TOW - Thousand Oaks West,1.0,False,False,One,False,BeverlyHillsGreaterLa,1.0,0.15,6534.0,6534.0,Compass,Mehdi,CLW-C142570,782.0,782 Silver Cloud Street,Thousand Oaks,1970.0,False,Barakchian,1603.0,34.219938,-118.898789,OutOfAreaBoard,2.0,4500.0,2025-02-27,ResidentialLease,Closed,3.0,SingleFamilyResidence,Ventura,3.0,CA,,2025-02-27,91360
120,GP - Great Park,2.0,False,False,Two,False,TheInlandGateway,2.0,5.5128,240138.0,240138.0,New Star Realty,Ran,KCHORANH,161.0,161 Magnet,Irvine,2017.0,False,Cho,2012.0,33.684869,-117.741401,TheInlandGateway,3.0,4500.0,2025-02-28,ResidentialLease,Closed,2.0,Condominium,Orange,3.0,CA,2025-02-28,2025-02-28,92618
121,"4 - Downtown Area, Alamitos Beach",1.0,False,False,Unknown,False,PacificWest,2.0,0.0782,3405.0,3405.0,Home Smart Realty Group,Alex,PMONTALE,1151.0,1151 E 10th Street,Long Beach,1947.0,False,Montelongo,1576.0,33.779148,-118.177323,PacificWest,2.0,1600.0,2025-02-26,CommercialLease,Closed,2.0,MixedUse,Los Angeles,3.0,CA,2025-02-25,2025-02-26,90813
122,C03 - Sunset Strip - Hollywood Hills West,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.2832,12335.0,12335.0,Equity Union,Victoria,CLW-X20477,8974.0,8974 Wonderland Park Avenue,Los Angeles,1953.0,False,Silver,1820.0,34.115106,-118.390954,BeverlyHillsGreaterLa,2.0,7950.0,2025-02-27,ResidentialLease,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,,2025-02-27,90046
123,C11 - Venice,1.0,False,False,MultiSplit,False,BeverlyHillsGreaterLa,2.0,0.1085,4725.0,4725.0,Pardee Properties,Keri Rose,CLW-C128407,830.0,830 California Avenue,Venice,2013.0,False,Clifton,1633.0,33.99547800000001,-118.462331,BeverlyHillsGreaterLa,3.0,6600.0,2025-02-26,ResidentialLease,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-02-26,2025-02-26,90291
124,274 - San Bernardino,1.0,False,False,One,False,CitrusValley,0.0,0.1489,6486.0,6486.0,PAK HOME REALTY,Maribel,CV46094,1561.0,1561 W 9th Street,San Bernardino,1921.0,False,Pedregon,500.0,34.115439,-117.320703,CitrusValley,1.0,1500.0,2025-02-28,ResidentialLease,Closed,0.0,SingleFamilyResidence,San Bernardino,1.0,CA,2025-02-22,2025-02-28,92411
125,148 - Hermosa Bch Sand,1.0,False,False,One,False,PalosVerdesPeninsula,2.0,0.0918,3997.0,3997.0,Compass,Janet,vsteajan,1211.0,1211 Cypress Avenue A,Hermosa Beach,1985.0,False,Stearns,1000.0,33.863391,-118.396829,PalosVerdesPeninsula,2.0,4500.0,2025-02-28,ResidentialLease,Closed,2.0,Triplex,Los Angeles,2.0,CA,2025-02-28,2025-02-28,90254
126,14 - South Huntington Beach,2.0,False,False,Two,False,OrangeCounty,3.0,0.1983,8640.0,8640.0,First Team Real Estate,Sarah,OCFROSSAR,20021.0,20021 Colgate Circle,Huntington Beach,1966.0,False,Frost,2372.0,33.672008,-117.949634,OrangeCounty,3.0,6700.0,2025-02-26,ResidentialLease,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-02-26,2025-02-26,92646
127,"3 - Eastside, Circle Area",2.0,False,False,Two,False,PacificWest,0.0,0.1038,4522.0,4522.0,"ML Management Group, Inc.",Julie,pwhafjul,2533.0,2533 E 10th Street,Long Beach,1927.0,False,Haff,800.0,33.779175,-118.161486,PacificWest,1.0,2900.0,2025-02-26,ResidentialLease,Closed,0.0,Apartment,Los Angeles,3.0,CA,2025-02-26,2025-02-26,90804
128,VVL - Valley Village,1.0,False,False,One,False,Southland,0.0,0.1556,6780.0,6780.0,Keller Williams Luxury,Shira,SR207068984,12230.0,12230 Hatteras Street,Valley Village,1948.0,False,Dunn,2538.0,34.17505,-118.399965,Southland,4.0,1715000.0,2025-02-20,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-02-20,2025-02-20,91607
129,699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.2388,10403.0,10403.0,Intero Real Estate Services,Jordan,ML5065027,4160.0,4160 Holly Drive,San Jose,1946.0,False,Mott,1498.0,37.39000323,-121.82476205,Mlslistings,2.0,1125000.0,2025-02-28,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-02-23,2025-02-28,95127
